,sample1,sample2,sample3,sample4
ENSG00000150756,5.382682288,5.360334012,5.36018298,5.27047448
ENSG00000150760,7.368902616,7.423633675,7.302320559,6.991029669
ENSG00000150764,4.340847622,4.255681594,4.27385137,4.378213041
ENSG00000150768,7.512918866,7.499586035,7.663616184,7.640227865
ENSG00000150773,2.226961351,2.230225465,2.31527336,2.233614323
ENSG00000150776,6.804514408,6.727568436,6.926800323,6.85823792
ENSG00000150779,5.510614714,5.52790545,5.297450833,5.395205999
ENSG00000150782,3.804778347,3.745932247,3.979102191,3.930682135
ENSG00000150787,5.40075633,5.393044952,5.486838848,5.433207791
ENSG00000150867,5.299543775,5.303969996,5.329629731,5.367364427
ENSG00000150893,5.418563216,5.534482513,5.29548412,5.352996207
ENSG00000150907,5.991501889,5.960887771,5.938506622,5.942303122
ENSG00000150938,6.063637135,5.880298667,6.271125742,6.26832527
ENSG00000150961,6.662886628,6.514716457,7.112877799,7.147149002
ENSG00000150967,4.015296211,3.896461433,4.002817815,3.901096267
ENSG00000150977,4.876020206,4.91135802,4.888768599,4.80042388
ENSG00000150990,6.005142143,6.023388264,5.777840987,5.590842436
ENSG00000150991,11.54737845,11.63043563,11.98367556,11.94294527
ENSG00000150995,3.021207163,3.0932938,3.181861668,3.054988858
ENSG00000151006,1.79707446,1.692971657,1.692461307,1.70155068
ENSG00000151012,7.075707435,8.104636425,9.096742367,8.188132384
ENSG00000151014,3.386781497,3.404900278,3.395738996,3.362734381
ENSG00000151025,3.856831438,3.952250866,3.946376845,4.022553719
ENSG00000151065,3.7072167,3.769860494,3.737334561,3.68307269
ENSG00000151090,2.411510318,2.465578651,2.37615987,2.375810667
ENSG00000151092,5.392317893,5.526693981,5.54842717,5.474877309
ENSG00000151093,3.61895895,3.642876883,3.633777317,3.581419502
ENSG00000151116,6.559108165,6.425829896,6.558855116,6.555332728
ENSG00000151117,3.185429486,3.258824403,3.239124212,3.37527242
ENSG00000151131,5.958520848,6.081562901,5.539949807,5.86915528
ENSG00000151135,6.629064138,6.524016541,7.120208012,7.058085344
ENSG00000151148,7.097878482,7.145983356,7.324000467,7.357739051
ENSG00000151150,6.442082003,6.20686266,6.523843501,6.827986064
ENSG00000151151,5.407097801,5.439743366,5.358426546,5.693892746
ENSG00000151176,6.556722472,6.505877739,7.02310126,6.937695592
ENSG00000151208,4.24835042,4.001079888,4.322111957,4.358901155
ENSG00000151229,3.583976168,3.581687902,3.594055709,3.698147746
ENSG00000151233,6.178682805,6.249158175,6.462690876,6.710868327
ENSG00000151239,8.602133039,8.513456631,8.787585964,8.795140279
ENSG00000151240,4.611721374,4.581725467,4.678319622,4.815540429
ENSG00000151247,7.647521189,7.708521147,7.310122812,7.371064105
ENSG00000151276,5.919118441,5.714825473,5.652538963,5.825780433
ENSG00000151287,4.473308627,4.505583957,4.589297525,4.40770738
ENSG00000151292,6.709698246,7.104534149,7.058552288,7.260239207
ENSG00000151304,4.879022895,5.099385026,5.015694099,4.964427837
ENSG00000151320,2.48286141,2.629422154,2.660562032,2.476060866
ENSG00000151327,6.212333978,6.379191844,6.731517436,6.498639073
ENSG00000151332,4.478344959,4.481241675,4.582516726,4.69103041
ENSG00000151338,4.942016629,5.093859136,5.424165718,5.419187025
ENSG00000151348,7.425170585,7.707341618,7.888077164,7.67733359
ENSG00000151353,5.52538494,5.811243128,5.778069761,5.93439978
ENSG00000151364,3.954827234,4.018949304,3.834180035,4.005080561
ENSG00000151366,7.249158943,7.145423231,6.78766072,6.949155606
ENSG00000151376,4.554252039,4.410742136,4.642653931,4.722149105
ENSG00000151413,4.513825475,4.489741935,4.439852424,4.439518211
ENSG00000151414,7.285208674,7.481274262,7.829370637,7.906733837
ENSG00000151422,6.303909336,5.842929705,5.975575464,5.850017881
ENSG00000151445,5.067738267,5.0212387,4.991561534,5.033407247
ENSG00000151458,7.847291209,7.522220913,7.691474537,7.522669739
ENSG00000151461,8.258128661,8.173160439,8.208706678,8.395124538
ENSG00000151465,7.356613661,7.379103554,6.935442153,7.211054498
ENSG00000151466,4.991844267,5.097342287,4.93317522,5.136617666
ENSG00000151470,4.82034541,4.645360992,4.859579279,4.604588818
ENSG00000151474,2.006148369,2.009078731,2.191126697,2.044706174
ENSG00000151490,4.276720759,4.33665918,4.33011021,4.185605289
ENSG00000151491,8.81534324,8.860576272,8.720062716,8.810931785
ENSG00000151498,5.993632062,5.936533968,5.827276103,5.846122314
ENSG00000151500,5.523971409,5.510896275,5.405113748,5.421814983
ENSG00000151502,7.329560414,7.262220508,7.452774757,7.356406045
ENSG00000151503,8.159916588,8.216747925,7.564305275,8.292457935
ENSG00000151532,5.917898383,6.055270492,5.820492982,5.829811586
ENSG00000151552,4.932466075,4.804382203,4.903390688,4.697538226
ENSG00000151553,4.86696562,4.882994426,5.18962564,5.122189232
ENSG00000151575,4.691264623,4.501150355,4.816462508,4.769534613
ENSG00000151576,6.297478917,6.405511015,6.448335236,6.671119745
ENSG00000151611,4.116386519,4.120427932,4.170787686,4.254303217
ENSG00000151612,6.237901332,6.293322952,6.268223993,6.495951928
ENSG00000151623,3.289325766,3.33587264,3.383501382,3.255928847
ENSG00000151632,1.988997061,2.016334962,2.148511536,2.043521806
ENSG00000151651,6.347486944,6.456840328,5.85062463,6.034231984
ENSG00000151657,5.122778571,5.130892108,4.710706278,5.252324944
ENSG00000151665,4.326799764,4.4358746,4.396526889,4.507749493
ENSG00000151687,2.434393198,2.423246063,2.569910192,2.421509496
ENSG00000151689,5.612600598,5.649783847,5.715971786,5.596583129
ENSG00000151690,7.045448255,6.975021585,7.596907162,7.733942717
ENSG00000151693,8.854785886,8.859972602,9.124962429,9.14652442
ENSG00000151694,7.116208379,7.099859814,7.025957287,7.103254767
ENSG00000151715,7.305977603,7.460815477,7.741910792,7.538347067
ENSG00000151718,5.195512972,5.204735436,5.377657274,5.185477346
ENSG00000151725,6.230213861,6.445616424,6.216792214,6.862365339
ENSG00000151726,6.84593835,6.894573195,7.267230904,7.041844834
ENSG00000151729,4.715104213,4.78739507,4.72742097,4.805463027
ENSG00000151743,3.942768875,3.969494418,4.207675049,4.081933829
ENSG00000151746,5.685481296,5.716468476,5.973288774,5.682215874
ENSG00000151748,6.41362597,6.500233121,6.470576511,6.393360534
ENSG00000151773,4.258350697,4.211355956,4.309512417,4.292008236
ENSG00000151778,2.189143445,2.193075682,2.199554368,2.216358257
ENSG00000151779,6.586742417,6.735477131,6.631060033,6.530490113
ENSG00000151806,6.261106867,6.424892334,6.564294851,6.575877852
ENSG00000151834,2.46997249,2.427009494,2.48798008,2.511154027
ENSG00000151835,6.068192115,6.06364175,6.023006438,6.068745114
ENSG00000151849,6.219473905,6.272659054,6.20079043,6.43574636
ENSG00000151876,3.533923421,3.699387851,3.507167569,3.528629223
ENSG00000151881,5.468132498,5.452659673,5.369191257,5.533071826
ENSG00000151882,3.83945284,4.013732191,3.902830678,4.037452098
ENSG00000151883,6.012111968,5.691566103,6.175341766,5.863944964
ENSG00000151893,7.826454173,7.528431497,7.648815529,7.80328911
ENSG00000151914,7.810627397,7.541461164,9.195880504,8.727218573
ENSG00000151923,7.679492425,7.627892694,7.895072527,7.675887774
ENSG00000151929,6.277541738,6.235229526,6.325819751,6.332474712
ENSG00000152056,6.582591467,6.802608867,6.793823512,6.690962291
ENSG00000152061,7.112651742,7.138308963,7.03063323,7.075951188
ENSG00000152078,4.759698763,4.672701402,4.79150696,4.878132752
ENSG00000152082,5.649813772,5.742853783,5.438661802,5.466518482
ENSG00000152102,8.465374421,8.449633089,8.493396332,8.315229849
ENSG00000152104,8.229251063,7.410898092,7.501337682,7.455735696
ENSG00000152117,5.189787211,5.056226667,5.155521225,5.293318835
ENSG00000152127,8.31702897,8.452266848,8.613649862,8.083917267
ENSG00000152133,4.556920176,4.326648108,4.238705387,4.462191927
ENSG00000152147,4.132218494,4.196133367,4.192870288,4.143972483
ENSG00000152193,5.986238437,6.055613269,6.091687514,6.147432608
ENSG00000152213,1.446421175,1.399688319,1.404750733,1.393947497
ENSG00000152219,5.359570008,5.510961593,5.850732148,5.318210563
ENSG00000152223,6.016381952,6.108205009,6.483468403,6.140043756
ENSG00000152229,1.956006,1.96652828,1.994978194,1.979684938
ENSG00000152234,9.023805682,9.048448523,8.750079799,8.484392362
ENSG00000152240,4.909924844,4.79572881,4.682019201,4.711850202
ENSG00000152242,5.91448689,5.954362363,5.998718167,5.988769334
ENSG00000152253,2.950815804,3.118065348,3.063578452,3.15076342
ENSG00000152256,6.451852506,6.020331689,5.736371248,6.230495483
ENSG00000152270,6.669554282,6.634512255,6.94671817,6.909771312
ENSG00000152291,10.05158567,10.07025184,10.55022493,10.34068024
ENSG00000152332,8.70367988,8.667988282,9.300660766,9.212984563
ENSG00000152348,2.941363173,2.892659653,2.942338649,2.885436129
ENSG00000152359,4.570586307,4.663099447,4.510743424,4.628676479
ENSG00000152382,4.70303445,4.65761043,4.524086053,4.732152221
ENSG00000152404,5.536158272,5.550766453,5.538827345,5.71290974
ENSG00000152409,6.343891369,6.571745002,6.979379164,6.873173196
ENSG00000152413,5.959626774,5.919331024,5.776300584,6.053710591
ENSG00000152422,4.464942113,4.554606184,4.405654877,4.474254626
ENSG00000152439,4.040356512,4.17310536,4.235028772,4.236741721
ENSG00000152443,6.05548634,5.942961514,6.304273934,5.893806755
ENSG00000152455,5.66635935,5.641482001,5.250576399,5.532775822
ENSG00000152457,5.879493419,5.952838959,5.915636434,5.686639148
ENSG00000152464,5.475576862,5.323146225,5.390171806,5.126872982
ENSG00000152465,4.917619926,5.056973422,5.234190074,5.219078812
ENSG00000152475,1.900338908,2.018934513,1.981076297,1.920926919
ENSG00000152484,8.256869432,8.166680072,8.364383195,8.191834745
ENSG00000152492,7.190726481,6.865505539,7.55750538,7.085942879
ENSG00000152503,1.877372639,1.846456754,1.944492567,1.90769705
ENSG00000152518,8.194792375,8.213905791,8.506125674,8.346943193
ENSG00000152520,8.069157373,8.054835147,8.238822318,8.316635123
ENSG00000152527,5.229276045,5.187902861,5.904075336,5.803121312
ENSG00000152556,7.108376181,7.323703898,7.126566272,6.912560764
ENSG00000152558,10.41173961,10.44534529,10.55534067,10.66203279
ENSG00000152580,3.523852334,3.54255284,3.578491614,3.590829135
ENSG00000152582,4.118557809,4.062727058,4.09772917,4.033228177
ENSG00000152601,8.871454566,8.72625316,8.716423458,8.659231899
ENSG00000152620,6.328939862,6.135283604,6.106936179,6.005030142
ENSG00000152642,4.879070527,4.768395106,4.949980108,4.896102352
ENSG00000152669,3.206912508,3.233448798,3.363777234,3.215258698
ENSG00000152683,6.589236339,6.898749116,6.829256939,6.862627749
ENSG00000152684,6.365020689,6.113546223,6.131751708,6.110385598
ENSG00000152689,1.173794564,1.174884294,1.160909488,1.128188077
ENSG00000152700,6.442159684,6.659264905,6.908191996,7.0453503
ENSG00000152749,6.325199571,6.342211582,6.431731715,6.455286591
ENSG00000152763,3.063349494,2.974302563,3.071801913,3.255586391
ENSG00000152766,4.717663538,4.806579129,4.756744114,5.061745879
ENSG00000152767,8.970911917,8.849967736,9.026740496,9.186624546
ENSG00000152778,6.177535996,6.416264328,6.26372955,6.650621658
ENSG00000152782,5.521667639,5.504616078,5.494172591,5.62144026
ENSG00000152784,2.971361036,3.042840928,3.027088318,2.960374483
ENSG00000152795,8.884078597,8.997669258,8.91024287,8.7127625
ENSG00000152804,2.192444042,2.27417926,2.298440939,2.27636359
ENSG00000152818,7.306321173,7.376192442,7.560993938,7.330030569
ENSG00000152904,6.418284318,6.452622229,6.474885865,6.660599781
ENSG00000152926,4.36787757,4.491506856,4.870762234,5.01323844
ENSG00000152939,5.855170616,5.618735034,5.820907186,5.821914713
ENSG00000152942,3.199121178,3.642696991,3.356095391,3.202304796
ENSG00000152944,6.649670977,6.355231315,6.381376511,6.629628476
ENSG00000152952,7.660527495,7.179750589,7.175864939,7.356917573
ENSG00000152990,6.946721743,6.956949433,7.008102,6.86548457
ENSG00000153006,6.287426655,6.303683696,6.629122963,6.536047102
ENSG00000153015,6.074473776,5.87874919,5.846347117,5.85283148
ENSG00000153029,3.094975146,3.081703761,3.114824733,3.22756198
ENSG00000153037,6.026094382,5.901195938,6.139661995,5.979024314
ENSG00000153044,5.793168157,5.831320676,5.51214025,5.788890048
ENSG00000153046,6.675773682,6.572607951,6.61683217,6.606630715
ENSG00000153048,7.302011908,7.198888846,6.990552517,6.979707094
ENSG00000153064,3.297882767,3.308229987,3.353371666,3.249503531
ENSG00000153066,6.233296787,6.30270491,6.405556973,6.355623107
ENSG00000153071,4.105376133,4.184977336,4.423961209,4.114628638
ENSG00000153093,3.538394031,3.471937001,3.478011422,3.413959084
ENSG00000153094,5.723846689,5.751963664,5.716006136,5.901521561
ENSG00000153107,7.63631455,7.468159767,7.896771652,7.581747976
ENSG00000153113,8.374868686,8.466382041,8.891416519,8.806842438
ENSG00000153130,6.95720343,7.07294966,7.400711801,7.332735842
ENSG00000153132,3.341554987,3.302665243,3.528339681,3.695168973
ENSG00000153140,4.171780108,4.071779093,4.078374996,4.111321556
ENSG00000153147,8.764112152,8.809732626,8.933552447,8.966645395
ENSG00000153179,8.40294839,8.346938025,8.016325187,8.098904572
ENSG00000153187,10.45891652,10.37763705,10.29769807,10.42987366
ENSG00000153201,8.823630053,8.831858804,9.294471536,8.916529637
ENSG00000153207,8.353334321,7.710289578,7.755391858,8.339934507
ENSG00000153208,3.374504237,3.290187345,3.434893431,3.423029099
ENSG00000153214,7.528817865,7.867993631,8.161656541,7.940507031
ENSG00000153234,4.574447071,4.511637393,4.751394148,4.74466513
ENSG00000153237,3.068438955,3.041207764,3.121921918,3.245845379
ENSG00000153246,6.989053756,6.913365531,7.215720627,6.913184009
ENSG00000153250,6.630240206,6.754897648,6.615951355,6.652467139
ENSG00000153291,3.987392285,3.808204267,3.862794676,4.109104302
ENSG00000153292,6.486694461,6.372581234,6.29345918,6.110440362
ENSG00000153294,2.680281181,2.767722855,2.652967925,2.6864111
ENSG00000153310,8.85571191,8.786112936,8.786679177,8.585551019
ENSG00000153317,7.807965157,7.920438534,8.110957628,8.445786037
ENSG00000153339,6.711623748,6.589120298,6.9632251,6.755351367
ENSG00000153391,3.167936901,3.18774316,3.118684091,3.125448826
ENSG00000153395,4.358449645,4.535387252,4.939022666,4.392355225
ENSG00000153406,5.324843544,5.214432767,5.01875306,5.105706957
ENSG00000153443,5.087531411,5.007041307,4.82735413,4.80011087
ENSG00000153485,4.121573789,4.106818133,4.070144942,4.072984761
ENSG00000153487,6.337320721,6.200356317,6.109490699,5.944824534
ENSG00000153531,3.337948846,3.249017524,3.345457608,3.488037092
ENSG00000153551,4.488824343,4.649143943,4.374632744,4.278311003
ENSG00000153560,7.399866999,7.627264006,7.496495051,7.521526736
ENSG00000153561,7.785156974,7.895552663,8.014823491,8.120103648
ENSG00000153574,5.948333081,5.805734293,5.385433672,5.476730861
ENSG00000153714,2.81302548,2.90049713,2.978769754,2.900675099
ENSG00000153721,3.904684072,4.115841681,4.334690618,4.195366731
ENSG00000153767,5.519442185,5.240713399,5.356756334,5.215603189
ENSG00000153774,6.230930962,6.197757856,6.225364344,6.238967484
ENSG00000153786,7.082729949,7.085664614,7.662016209,7.309585092
ENSG00000153790,1.676900377,1.63886211,1.668894054,1.682124534
ENSG00000153815,7.439423473,7.235909203,7.307350195,7.5386655
ENSG00000153827,9.224474433,9.322177386,9.556439495,9.313260721
ENSG00000153832,2.471960513,2.546221919,2.513964618,2.6222501
ENSG00000153879,7.795394581,8.513851033,8.510221136,8.301311768
ENSG00000153885,4.238903299,4.254519585,4.137870085,4.068788722
ENSG00000153896,3.06474763,3.230494733,3.054138601,3.165633905
ENSG00000153904,8.758771405,8.735095526,8.760757938,8.797872441
ENSG00000153914,7.642692421,7.384099175,7.432179686,7.492614646
ENSG00000153922,7.220575379,7.257669764,7.543522281,7.358398859
ENSG00000153933,6.133471426,5.500163232,6.096310118,6.037860147
ENSG00000153936,8.193024725,8.344121552,8.526921603,8.448607107
ENSG00000153944,8.149502278,8.245607689,7.900128407,7.842841479
ENSG00000153975,4.596725749,4.577009527,4.602782361,4.712110457
ENSG00000153982,2.575843602,2.626737796,2.746071566,2.651909661
ENSG00000153989,7.669129042,7.86692408,7.795694925,7.965132686
ENSG00000154001,6.832654266,7.092215805,7.066999386,6.965610204
ENSG00000154059,5.646690198,5.552515729,5.360514439,5.520568776
ENSG00000154065,5.254336697,5.23152539,5.699034392,5.527354482
ENSG00000154079,3.506228067,3.498899299,3.482786573,3.50194636
ENSG00000154099,2.448873672,2.342920727,2.425553701,2.316073745
ENSG00000154102,4.768649634,4.932654614,4.690377212,4.712369233
ENSG00000154114,5.360988779,5.486578873,5.942847294,5.854880549
ENSG00000154122,7.762673807,7.455513188,7.245279529,7.452827739
ENSG00000154124,6.370995575,6.365002334,6.52568344,6.599524525
ENSG00000154127,5.718778738,5.807941218,5.479054088,5.513940475
ENSG00000154134,1.772009214,1.804907351,1.784253045,1.807411528
ENSG00000154144,6.569241479,6.685275254,6.835278328,6.743684933
ENSG00000154146,4.509021208,4.612703613,4.555473321,4.543025458
ENSG00000154174,8.263015818,8.251264007,8.209176573,8.299017085
ENSG00000154188,3.580819296,3.626213424,3.651585135,3.724277565
ENSG00000154217,6.560746134,6.652905397,6.484004666,6.61456324
ENSG00000154222,6.23508889,6.099281022,6.203709324,6.195924297
ENSG00000154229,6.586733165,6.458141028,6.492744548,6.352667608
ENSG00000154237,7.238731861,7.366563988,7.1612172,7.170785368
ENSG00000154240,4.580010081,4.42550287,4.765786351,4.914391723
ENSG00000154263,0.973262652,0.896496833,0.883048931,0.863130337
ENSG00000154265,4.359429532,4.511986521,4.829792979,4.914209433
ENSG00000154274,7.192603135,7.244020163,6.840585205,6.863164823
ENSG00000154305,6.846576328,6.951780099,7.127384945,7.539632903
ENSG00000154309,3.801998969,3.834392876,3.881008624,4.061899754
ENSG00000154310,7.167823189,7.111374925,7.127608782,6.655304685
ENSG00000154328,2.978917343,3.049824227,2.931777536,3.012190936
ENSG00000154330,1.396945446,1.418053511,1.375691433,1.348727828
ENSG00000154358,5.65136324,5.381805414,5.870410321,5.617087589
ENSG00000154359,2.661639573,2.645413838,2.671830068,2.634603327
ENSG00000154370,6.083137656,6.186724127,5.80567183,5.843664144
ENSG00000154380,7.870648932,7.883250047,8.165810945,7.982732125
ENSG00000154429,5.321366241,5.243097186,5.351087395,5.61824411
ENSG00000154447,6.351902765,6.473993775,6.340134993,6.310665589
ENSG00000154473,8.786319846,8.474854957,7.883753766,8.119130527
ENSG00000154518,7.910556556,7.763670773,7.38712381,7.383524559
ENSG00000154529,1.363577527,1.341547075,1.330850781,1.298297369
ENSG00000154556,3.073284702,3.010477269,3.048558826,3.037968453
